row,true_label,predicted_cluster,distance_to_centroid,is_ground_truth_noise
106,0,1,0.735620374,0
107,0,1,1.032842878,0
108,1,0,0.6154398774,0
109,2,0,1.329278334,0
110,1,0,1.792089812,0
111,2,0,1.329116361,0
112,1,0,1.295393952,0
113,1,0,1.712458926,0
114,1,0,1.073965321,0
115,0,1,1.174523256,0
116,2,0,1.309776861,0
117,1,0,1.231793273,0
118,0,1,1.718041598,0
119,0,1,1.10106245,0
120,1,0,2.051964014,0
121,0,1,0.822682961,0
122,1,0,1.100373419,0
123,0,1,1.674101642,0
124,2,0,1.343781691,0
125,0,1,0.5411288769,0
126,1,0,0.9964417041,0
127,1,0,1.440576623,0
128,1,0,1.014512151,0
129,0,1,0.9986910301,0
130,1,0,1.635402723,0
131,0,1,1.693945823,0
132,0,1,1.047468686,0
133,0,1,0.6660804067,0
134,1,0,1.902388802,0
135,-1,0,2.562505681,1
136,0,1,0.9435134887,0
137,-1,0,0.7196420927,1
138,0,1,1.686327075,0
139,1,0,1.648146753,0
140,-1,1,2.144844559,1
141,1,0,0.5521858998,0
142,0,1,1.627413325,0
143,0,1,1.657555667,0
144,0,1,1.117342712,0
145,1,0,0.934651043,0
146,-1,0,2.610077415,1
147,0,1,1.109900804,0
148,0,1,0.9856556118,0
149,1,0,1.09585693,0
150,1,0,1.043588177,0
151,-1,1,0.8630063221,1
152,0,1,1.627055357,0
153,1,0,0.6369026613,0
154,0,1,1.413620761,0
155,0,1,1.656358028,0
156,1,0,1.007439689,0
157,0,1,1.036469694,0
158,1,0,1.723965167,0
159,2,0,1.673705216,0
160,1,0,1.105675335,0
161,2,0,1.312556657,0
162,0,1,1.006286742,0
163,1,0,0.3359977082,0
164,-2,0,1.806214536,1
165,0,1,1.103183016,0
166,-1,0,2.233190662,1
167,-1,0,1.285668927,1
168,2,0,1.510606917,0
169,0,1,0.9030623039,0
170,0,1,0.5845191632,0
171,1,0,0.5193168266,0
172,-2,0,1.748687221,1
173,2,0,1.362614679,0
174,0,1,0.8454855906,0
175,1,0,0.7864809429,0
176,0,1,0.8790700287,0
177,0,1,1.658387809,0
178,2,0,1.484013244,0
179,-1,0,2.448368874,1
180,1,0,0.7622298326,0
181,-1,0,1.684405985,1
182,0,1,1.086696402,0
183,-1,1,1.595944987,1
184,0,1,0.6568739704,0
185,0,1,1.625582051,0
186,0,1,0.5087875832,0
187,-1,0,1.593657231,1
188,1,0,1.330608114,0
189,-1,0,2.395386173,1
190,1,0,1.946035446,0
191,1,0,1.112086243,0
192,1,0,0.9898918353,0
193,0,1,0.9978428442,0
194,0,1,1.626814833,0
195,1,0,1.645996167,0
196,0,1,0.5413927726,0
197,2,0,2.027897462,0
198,1,0,0.6244112628,0
199,2,0,1.374446934,0
200,2,0,1.315797791,0
201,0,1,0.966931612,0
202,0,1,1.070161067,0
203,1,0,0.9835459141,0
204,0,1,0.9933782011,0
205,1,0,0.8412252027,0
206,1,0,0.7716456645,0
207,2,0,1.8911537,0
208,1,0,1.03309163,0
209,2,0,1.356910871,0
210,0,1,1.165454689,0
211,1,0,0.7919617362,0
212,0,1,0.4122013966,0
213,2,0,1.813059288,0
214,1,0,1.10479597,0
215,0,1,0.9855685747,0
216,2,0,1.57093879,0
217,2,0,1.492708518,0
218,2,0,1.129657961,0
219,0,1,1.064555553,0
220,2,0,1.420756805,0
221,1,0,1.713040343,0
222,1,0,1.95095607,0
223,0,1,1.004477644,0
224,2,0,2.173303115,0
225,2,0,1.752326391,0
226,0,1,0.9413457199,0
227,-1,0,2.374474091,1
228,0,1,1.015086479,0
229,2,0,2.012955049,0
230,2,0,1.992703381,0
231,0,1,0.9715912271,0
232,0,1,1.192758509,0
233,0,1,0.9963186487,0
234,0,1,1.05702241,0
235,1,0,1.182988181,0
236,0,1,1.19398036,0
237,1,0,1.1248616,0
238,0,1,1.706351299,0
239,0,1,1.058444465,0
240,0,1,1.076758183,0
241,1,0,1.278762465,0
242,2,0,1.519959739,0
243,-2,0,2.689247458,1
244,0,1,0.8989705677,0
245,0,1,1.638226837,0
246,1,0,1.004445507,0
247,2,0,1.464522482,0
248,1,0,1.137769423,0
249,2,0,1.293012902,0
250,-1,1,2.534222169,1
251,1,0,1.042349753,0
252,0,1,0.6914217847,0
253,1,0,0.9270241635,0
254,0,1,0.469705309,0
255,0,1,0.6629145315,0
256,1,0,1.239220249,0
257,0,1,0.9776516166,0
258,2,0,0.8690522601,0
259,0,1,1.085185711,0
260,2,0,1.564566983,0
261,1,0,1.773744027,0
262,0,1,0.9886093609,0
263,0,1,0.815974587,0
264,1,0,1.032464248,0
265,1,0,0.6105706514,0
266,-1,1,2.0489661,1
267,0,1,0.7730004211,0
268,-1,0,1.708027443,1
269,1,0,1.784487712,0
270,2,0,1.705076738,0
271,1,0,1.597072738,0
272,-1,0,1.668415385,1
273,0,1,1.055733562,0
274,0,1,1.654063685,0
275,1,0,1.804217868,0
276,0,1,0.8113719128,0
277,0,1,0.608617657,0
278,0,1,0.7501440284,0
279,0,1,1.130184875,0
280,1,0,1.062564549,0
281,2,0,1.113878967,0
282,1,0,1.830116342,0
283,0,1,1.273251241,0
284,1,0,0.7582849438,0
285,-1,0,1.880471096,1
286,-2,1,1.420374102,1
287,0,1,0.8859022589,0
288,0,1,1.085026064,0
289,-2,1,1.991812398,1
290,0,1,1.106988258,0
291,0,1,0.3490301368,0
292,1,0,0.9717176067,0
293,1,0,1.062299073,0
294,0,1,1.022458768,0
295,2,0,1.760002249,0
296,0,1,1.631356385,0
297,1,0,1.361973564,0
298,0,1,1.09429333,0
299,-1,0,1.87680748,1
300,2,0,1.405332412,0
301,1,0,1.131958667,0
302,2,0,1.276096488,0
303,2,0,1.633022047,0
304,2,0,1.090480418,0
305,0,1,0.9721085666,0
306,1,0,1.054291686,0
307,1,0,1.785100144,0
308,2,0,1.200074394,0
309,0,1,1.17394293,0
310,0,1,1.081426841,0
311,1,0,1.165179249,0
312,0,1,0.968054311,0
313,1,0,1.045622792,0
314,1,0,0.9589256739,0
315,0,1,1.175224284,0
316,2,0,1.975064626,0
317,2,0,1.401485175,0
318,2,0,1.677103147,0
319,0,1,0.9819029517,0
320,1,0,1.150121583,0
321,2,0,1.25105038,0
322,-2,1,2.773615719,1
323,0,1,1.649312729,0
324,0,1,1.9132088,0
325,0,1,1.75774613,0
326,0,1,1.022258593,0
327,0,1,0.7373648767,0
328,0,1,0.6437054155,0
329,0,1,1.751368763,0
330,1,0,0.4821287768,0
331,2,0,1.551484352,0
332,-1,0,1.73206385,1
333,1,0,1.249864448,0
334,2,0,1.428708893,0
335,1,0,1.439488104,0
336,0,1,1.70240594,0
337,1,0,1.080689847,0
338,-1,0,2.102741053,1
339,0,1,1.164071655,0
340,2,0,1.934953828,0
341,1,0,1.063371197,0
342,0,1,0.7058241406,0
343,0,1,1.701141956,0
344,2,0,2.177850947,0
345,0,1,1.175758513,0
346,0,1,0.9707315885,0
347,0,1,1.036810793,0
348,0,1,1.643868256,0
349,0,1,1.040714173,0
350,-2,1,1.181135403,1
351,-1,0,2.300290167,1
352,0,1,1.048336436,0
353,1,0,1.423394439,0
354,1,0,0.8439205405,0
355,-2,0,1.836286008,1
356,0,1,0.5579892025,0
357,1,0,1.674960892,0
358,0,1,0.694302351,0
359,1,0,1.14550792,0
360,-1,0,1.650895193,1
361,2,0,1.534531878,0
362,0,1,0.6732413739,0
363,0,1,1.029448417,0
364,1,0,0.9734585189,0
365,1,0,1.056053215,0
366,2,0,1.914210095,0
367,2,0,1.643666385,0
368,1,0,1.404974382,0
369,-1,1,1.915505088,1
370,1,0,1.114427367,0
371,0,1,0.9791668976,0
372,2,0,1.183424368,0
373,0,1,0.801042805,0
374,-1,0,1.690201322,1
375,2,0,1.344097038,0
376,0,1,1.060933423,0
377,-1,0,1.322855364,1
378,-1,0,2.379581153,1
379,2,0,1.343153245,0
380,1,0,2.028010116,0
381,0,1,0.5488445414,0
382,2,0,1.550128159,0
383,1,0,1.790852173,0
384,2,0,1.523554014,0
385,0,1,0.7206168675,0
386,1,0,1.499473258,0
387,0,1,0.7780710178,0
388,-2,0,2.196012433,1
389,1,0,1.06761613,0
390,1,0,1.480135909,0
391,-1,0,2.321500083,1
392,1,0,1.548526989,0
393,0,1,0.9951343509,0
394,1,0,1.095913034,0
395,2,0,1.063322571,0
396,2,0,1.974775213,0
397,0,1,0.8751969546,0
398,1,0,0.9428783262,0
399,-1,0,2.241407229,1
400,1,0,0.7343504478,0
401,2,0,1.384521773,0
402,2,0,1.366137041,0
403,1,0,1.209195097,0
404,0,1,1.704389655,0
405,1,0,1.671605149,0
406,0,1,0.6453378306,0
407,1,0,1.056508804,0
408,2,0,1.476931759,0
409,0,1,0.9373054318,0
410,1,0,1.784041329,0
411,2,0,1.347865723,0
412,-2,0,2.127004798,1
413,0,1,0.8383924135,0
414,2,0,1.181538499,0
415,0,1,1.031072103,0
416,0,1,1.721937056,0
417,0,1,0.8041897045,0
418,1,0,1.256109029,0
419,1,0,0.2957121304,0
420,0,1,1.205421844,0
421,2,0,1.485131423,0
422,0,1,1.033303431,0
423,-2,1,2.453108665,1
424,1,0,1.317296734,0
425,0,1,1.147790422,0
426,2,0,1.208175827,0
427,2,0,1.430428282,0
428,-2,0,1.638961551,1
429,0,1,1.105336457,0
430,0,1,1.612871713,0
431,0,1,0.3988694641,0
432,0,1,1.097614978,0
433,1,0,0.8797261964,0
434,0,1,0.5223194205,0
435,1,0,1.481514151,0
436,0,1,1.114238337,0
437,2,0,1.400482174,0
438,0,1,1.126913619,0
439,-1,0,2.31809402,1
440,0,1,1.130620351,0
441,-2,0,2.166725779,1
442,-2,1,2.705907764,1
443,-1,0,1.497877439,1
444,0,1,0.6988942772,0
445,1,0,1.785758456,0
446,0,1,0.7220605647,0
447,2,0,1.276580989,0
448,0,1,1.04661209,0
449,0,1,1.399537398,0
450,1,0,1.719650227,0
451,1,0,1.024255736,0
452,2,0,0.6727854109,0
453,2,0,1.419894245,0
454,1,0,1.08604494,0
455,0,1,1.0874794,0
456,0,1,1.050958557,0
457,2,0,1.966951612,0
458,1,0,1.02418193,0
459,2,0,0.7269103385,0
460,-2,0,1.379224471,1
461,1,0,1.678193189,0
462,1,0,1.538460189,0
463,0,1,1.072554807,0
464,0,1,1.651528698,0
465,0,1,1.229513921,0
466,1,0,1.196766249,0
467,-1,0,1.727970589,1
468,0,1,1.645788081,0
469,1,0,1.053759576,0
470,1,0,0.7922325937,0
471,0,1,1.184533149,0
472,1,0,1.533848326,0
473,1,0,1.403414414,0
474,0,1,1.74965814,0
475,-2,0,2.080762739,1
476,0,1,0.7004923886,0
477,0,1,1.057538597,0
478,1,0,1.354041506,0
479,2,0,1.523443968,0
480,0,1,0.5909842535,0
481,0,1,0.4016844078,0
482,-1,0,1.943867199,1
483,1,0,1.138726505,0
484,0,1,0.6684771697,0
485,-2,1,1.791005689,1
486,-2,0,1.530354703,1
487,0,1,1.104510075,0
488,0,1,1.621797863,0
489,1,0,1.702898342,0
490,1,0,1.072267689,0
491,2,0,2.031368911,0
492,0,1,1.219412838,0
493,1,0,1.009810212,0
494,2,0,1.381698298,0
495,1,0,1.642234069,0
496,0,1,0.7145463308,0
497,0,1,1.741219356,0
498,2,0,1.176534762,0
499,2,0,2.015305191,0
500,-1,1,2.44999957,1
501,0,1,1.664392102,0
502,2,0,1.347604705,0
503,-2,1,0.8123956869,1
504,1,0,1.384074203,0
505,2,0,1.081571939,0
506,1,0,1.107592651,0
507,1,0,1.685177191,0
508,-1,0,2.84178693,1
509,0,1,1.110858354,0
510,0,1,1.097331008,0
511,2,0,1.157069809,0
512,0,1,0.8299921359,0
513,1,0,0.7828731693,0
514,0,1,1.640395248,0
515,1,0,1.121456029,0
516,0,1,1.163936161,0
517,0,1,0.9143343484,0
518,2,0,1.408942646,0
519,2,0,1.635319492,0
520,-1,0,2.251250298,1
521,2,0,1.425832612,0
522,1,0,1.715207337,0
523,0,1,1.295992818,0
524,2,0,1.231072024,0
525,0,1,0.6244605694,0
526,0,1,1.409144907,0
527,1,0,1.100265114,0
528,2,0,1.606515926,0
529,1,0,1.042406623,0
530,2,0,1.365422445,0
531,1,0,1.22393478,0
532,-2,1,1.871647727,1
533,-1,1,1.982561237,1
534,2,0,1.700429588,0
535,1,0,1.246209245,0
536,0,1,0.9610231648,0
537,1,0,1.658936152,0
538,1,0,0.8635110904,0
539,1,0,1.092483279,0
540,1,0,0.4717257418,0
541,-1,1,0.7035995821,1
542,0,1,1.046653967,0
543,2,0,1.345984761,0
544,2,0,1.520014084,0
545,-2,1,1.559563321,1
546,2,0,1.475216997,0
547,0,1,1.188989206,0
548,2,0,1.185105266,0
549,1,0,1.088598036,0
550,0,1,0.922371352,0
551,-1,0,1.453416095,1
552,1,0,1.127631432,0
553,0,1,0.547995712,0
554,-1,1,2.127370071,1
555,1,0,0.9548874002,0
556,1,0,1.412534107,0
557,0,1,1.053028705,0
558,1,0,0.7810908908,0
559,0,1,1.648913125,0
560,1,0,1.201245882,0
561,1,0,1.344798995,0
562,0,1,1.672980444,0
563,1,0,1.90324102,0
564,-2,0,2.052040844,1
565,-1,1,2.826488127,1
566,1,0,1.404469787,0
567,-1,0,3.164773149,1
568,0,1,0.6371398149,0
569,-2,0,2.064964619,1
570,1,0,1.382559842,0
571,0,1,1.076893266,0
572,0,1,1.693392088,0
573,-2,0,2.233585159,1
574,0,1,1.034400959,0
575,0,1,0.9603751698,0
576,0,1,1.195395105,0
577,0,1,1.654477521,0
578,1,0,0.995177594,0
579,0,1,1.678148493,0
580,2,0,1.059927654,0
581,0,1,0.6916002833,0
582,1,0,1.278976454,0
583,0,1,1.633820824,0
584,0,1,0.5056898317,0
585,-1,0,1.82764806,1
586,1,0,1.3046651,0
587,2,0,1.185913783,0
588,2,0,1.490815113,0
589,0,1,1.101364281,0
590,2,0,1.43680202,0
591,-2,0,2.2977046,1
592,1,0,1.947299825,0
593,0,1,0.7247960666,0
594,2,0,1.210169325,0
595,1,0,1.113811025,0
596,0,1,1.706441559,0
597,2,0,1.177639588,0
598,0,1,1.654693483,0
599,0,1,0.8388800978,0
600,2,0,1.375222839,0
601,0,1,1.029406699,0
602,0,1,0.6468833754,0
603,1,0,0.6367768735,0
604,1,0,1.648227789,0
605,1,0,1.283311043,0
606,0,1,1.073869312,0
607,2,0,1.747199049,0
608,2,0,1.240934207,0
609,0,1,1.053592301,0
610,0,1,0.5629638545,0
611,-1,0,3.21413212,1
612,0,1,0.9812818938,0
613,1,0,1.871977673,0
614,0,1,0.5782232529,0
615,1,0,1.076938259,0
616,1,0,0.6224045318,0
617,0,1,0.956251279,0
618,0,1,1.054641569,0
619,2,0,1.758917337,0
620,0,1,1.142457291,0
621,0,1,1.19465851,0
622,2,0,1.765738097,0
623,-1,1,3.10058701,1
624,1,0,1.320939676,0
625,0,1,0.9931575828,0
626,0,1,0.876332811,0
627,0,1,1.036594489,0
628,-1,0,1.88229148,1
629,0,1,1.173784973,0
630,0,1,1.149752877,0
631,0,1,1.743212855,0
632,0,1,1.558290126,0
633,2,0,1.686789745,0
634,-2,0,2.298724372,1
635,1,0,1.035397787,0
636,0,1,0.3233713417,0
637,-1,1,2.499381904,1
638,1,0,0.9996532309,0
639,0,1,1.039794281,0
640,0,1,1.24102057,0
641,1,0,0.6540537523,0
642,1,0,1.251209124,0
643,0,1,0.7119079009,0
644,0,1,1.003124541,0
645,2,0,2.141400405,0
646,0,1,0.6900667633,0
647,2,0,1.666698157,0
648,-2,1,2.052578635,1
649,0,1,1.065602829,0
650,-1,0,2.568996886,1
651,0,1,0.985068241,0
652,0,1,1.123658349,0
653,0,1,0.9980378088,0
654,-1,1,2.644881604,1
655,-2,0,1.738517891,1
656,0,1,1.038940378,0
657,0,1,1.063391944,0
658,1,0,1.309196737,0
659,1,0,1.63007939,0
660,0,1,1.700328544,0
661,2,0,1.254003846,0
662,1,0,1.071918414,0
663,0,1,1.097920921,0
664,0,1,0.6679523921,0
665,0,1,1.034377905,0
666,0,1,1.70162499,0
667,0,1,0.9865522311,0
668,0,1,1.093584041,0
669,-1,0,2.115205833,1
670,0,1,0.9317472899,0
671,2,0,1.589622419,0
672,2,0,1.12751981,0
673,0,1,1.726089128,0
674,1,0,1.741756842,0
675,1,0,0.9607306039,0
676,0,1,1.605416463,0
677,0,1,0.710063109,0
678,1,0,1.409895301,0
679,0,1,1.088830925,0
680,0,1,1.00248888,0
681,0,1,1.188531025,0
682,1,0,1.703820631,0
683,1,0,1.816197256,0
684,0,1,1.065678041,0
685,-2,0,2.030473034,1
686,1,0,0.9304194035,0
687,0,1,1.053741197,0
688,0,1,1.352457513,0
689,1,0,0.8320409028,0
690,0,1,0.5699570304,0
691,-1,1,2.255168077,1
692,0,1,1.008359118,0
693,0,1,1.120012081,0
694,0,1,1.027921916,0
695,1,0,1.292215396,0
696,2,0,1.159656741,0
697,0,1,0.8056679075,0
698,-1,0,1.864110518,1
699,0,1,1.12418485,0
700,1,0,1.051349549,0
701,0,1,1.110963114,0
702,0,1,1.159374746,0
703,0,1,0.9808202289,0
704,1,0,1.759251405,0
705,1,0,1.08102003,0
706,0,1,1.144268384,0
707,0,1,1.024817085,0
708,-1,1,1.824160889,1
709,0,1,1.685465276,0
710,1,0,0.6609040038,0
711,-2,1,1.383686736,1
712,0,1,1.166080518,0
713,0,1,1.516062794,0
714,0,1,1.74768193,0
715,0,1,1.677434738,0
716,0,1,1.06133043,0
717,0,1,1.049440119,0
718,-1,0,2.392523195,1
719,-1,0,2.507530364,1
720,1,0,1.639457264,0
721,0,1,0.9909519404,0
722,0,1,0.5994261739,0
723,0,1,1.054815966,0
724,0,1,1.047016014,0
725,0,1,0.5383077266,0
726,0,1,1.665311432,0
727,-2,1,2.000678501,1
728,1,0,1.690633069,0
729,1,0,1.548291231,0
730,-1,1,0.8764286343,1
731,0,1,0.8418190514,0
732,0,1,0.8643059813,0
733,1,0,1.703949605,0
734,0,1,0.6018282497,0
735,-1,0,1.592840231,1
736,0,1,1.15530767,0
737,0,1,0.477916974,0
738,1,0,0.5302023657,0
739,-2,1,2.668485573,1
740,0,1,1.184701217,0
741,2,0,1.442879018,0
742,-1,1,2.282596841,1
743,0,1,0.3914787104,0
744,0,1,0.95707991,0
745,1,0,1.076664907,0
746,0,1,1.625583006,0
747,2,0,1.306657354,0
748,0,1,0.8413742879,0
749,2,0,1.289132447,0
750,-2,1,1.950761313,1
751,2,0,1.094466761,0
752,1,0,1.211263844,0
753,0,1,1.174484873,0
754,-2,0,0.861239275,1
755,-1,0,1.859648963,1
756,0,1,1.177625004,0
757,0,1,1.622322779,0
758,0,1,1.694966552,0
759,1,0,0.9987146036,0
760,0,1,1.720577957,0
761,0,1,1.036641552,0
762,0,1,0.6054197181,0
763,0,1,1.77478955,0
764,-2,0,0.9560118565,1
765,1,0,1.145963618,0
766,0,1,1.553354514,0
767,-1,1,2.260425308,1
768,0,1,1.104686029,0
769,0,1,1.023960231,0
770,1,0,1.796578803,0
771,0,1,1.005324655,0
772,0,1,1.00130385,0
773,0,1,0.3572996683,0
774,0,1,0.5057814751,0
775,2,0,1.522077333,0
776,1,0,1.802410946,0
777,0,1,1.673274778,0
778,2,0,1.180963122,0
779,0,1,0.9376351514,0
780,0,1,0.4829297925,0
781,0,1,0.7460133188,0
782,1,0,1.236826316,0
783,-1,0,1.950574361,1
784,0,1,1.115265008,0
785,0,1,1.039289305,0
786,0,1,0.9595989363,0
787,1,0,1.089741209,0
788,2,0,0.8738944227,0
789,0,1,1.027295486,0
790,0,1,0.9865780024,0
791,0,1,0.6632897282,0
792,0,1,1.060643998,0
793,1,0,1.030270975,0
794,1,0,1.598637134,0
795,1,0,1.007723798,0
796,1,0,0.9071532735,0
797,2,0,1.924299118,0
798,-1,0,1.86192616,1
799,-1,0,3.02142837,1
800,2,0,1.459133222,0
801,0,1,1.198895182,0
802,0,1,1.724123312,0
803,2,0,1.204038729,0
804,-1,0,2.483217024,1
805,0,1,1.178746918,0
806,1,0,1.108517822,0
807,1,0,1.698521198,0
808,0,1,1.049919274,0
809,0,1,1.008345511,0
810,-2,0,2.15094512,1
811,1,0,0.6814208633,0
812,1,0,0.8615516121,0
813,0,1,0.5989101121,0
814,-1,1,2.844103218,1
815,0,1,0.7731207712,0
816,0,1,1.053012671,0
817,0,1,0.9969721785,0
818,2,0,1.297260826,0
819,2,0,1.617143937,0
820,2,0,0.9654792896,0
821,-1,1,1.330574624,1
822,2,0,1.638280401,0
823,1,0,2.180934808,0
824,-1,0,1.614853661,1
825,2,0,1.324220459,0
826,2,0,1.468895875,0
827,0,1,1.093880725,0
828,0,1,0.6452123615,0
829,0,1,0.4676550863,0
830,0,1,1.162967437,0
831,1,0,1.158780326,0
832,1,0,0.9769617682,0
833,2,0,1.478574179,0
834,1,0,1.199852148,0
835,2,0,1.398660124,0
836,1,0,1.677683208,0
837,0,1,0.8148560326,0
838,1,0,1.064089784,0
839,0,1,1.171645316,0
840,1,0,1.766969266,0
841,0,1,1.729536219,0
842,1,0,1.680004072,0
843,0,1,1.637593396,0
844,-1,1,1.567184765,1
845,1,0,1.640617962,0
846,-1,0,1.795561702,1
847,0,1,1.304961038,0
848,-2,1,1.445132327,1
849,0,1,1.029597287,0
850,0,1,1.003808234,0
851,1,0,1.224308751,0
852,2,0,1.720299209,0
853,0,1,0.6691433239,0
854,1,0,1.202829807,0
855,-1,0,1.07580347,1
856,2,0,1.922693742,0
857,0,1,1.063693139,0
858,0,1,0.9623209617,0
859,-1,0,1.413361699,1
860,1,0,1.062730701,0
861,2,0,1.228147327,0
862,0,1,1.396992136,0
863,1,0,0.9051836076,0
864,0,1,1.156190548,0
865,0,1,1.038951346,0
866,0,1,1.1980859,0
867,0,1,0.7684896558,0
868,0,1,1.128022384,0
869,0,1,1.076737965,0
870,1,0,1.098723157,0
871,1,0,0.8189906188,0
872,-1,0,2.020123286,1
873,0,1,0.690351886,0
874,0,1,0.8601509016,0
875,1,0,1.257831766,0
876,0,1,1.104992058,0
877,-2,0,2.069661411,1
878,0,1,1.669899922,0
879,2,0,2.191956132,0
880,0,1,0.9565932758,0
881,1,0,1.065615772,0
882,0,1,1.065338192,0
883,2,0,1.486770698,0
884,0,1,1.069456451,0
885,-2,0,2.924066219,1
886,1,0,1.150698731,0
887,1,0,1.636334144,0
888,0,1,1.042309013,0
889,0,1,1.055358603,0
890,2,0,1.688248358,0
891,0,1,1.706546905,0
892,1,0,1.847198952,0
893,1,0,1.158196164,0
894,0,1,1.722886393,0
895,2,0,1.802970753,0
896,0,1,1.081224173,0
897,2,0,1.849801926,0
898,1,0,1.14543375,0
899,1,0,1.70762512,0
900,0,1,0.9805028744,0
901,1,0,0.9814158103,0
902,0,1,1.047956526,0
903,0,1,0.9959468967,0
904,0,1,0.5342786571,0
905,1,0,0.8901736757,0
906,2,0,1.667530336,0
907,0,1,1.134571023,0
908,0,1,1.293506996,0
909,0,1,0.9696048763,0
910,0,1,0.6872694856,0
911,0,1,0.4843839296,0
912,1,0,1.215438955,0
913,2,0,1.657339053,0
914,-1,0,2.825656614,1
915,1,0,0.9844397137,0
916,0,1,1.024432842,0
917,0,1,1.158468005,0
918,0,1,1.535204783,0
919,0,1,1.048227052,0
920,2,0,1.662244943,0
921,-1,0,1.551519584,1
922,0,1,1.226919077,0
923,0,1,1.707114361,0
924,0,1,1.112345843,0
925,-1,0,2.085482561,1
926,0,1,1.613714638,0
927,0,1,1.740098465,0
928,0,1,0.7381635081,0
929,0,1,1.691106758,0
930,2,0,1.645852165,0
931,1,0,1.134340211,0
932,0,1,1.145020187,0
933,0,1,0.9255087233,0
934,1,0,1.217078962,0
935,0,1,1.696776376,0
936,0,1,1.06026641,0
937,2,0,1.402716406,0
938,-1,1,1.173514726,1
939,0,1,1.065186636,0
940,1,0,1.71754703,0
941,0,1,1.108354502,0
942,0,1,1.063210451,0
943,1,0,1.165671724,0
944,0,1,1.226319359,0
945,0,1,0.9633429737,0
946,0,1,1.670506644,0
947,0,1,0.7071178807,0
948,1,0,1.932699775,0
949,1,0,1.642122575,0
950,2,0,1.554345689,0
951,-2,1,2.771614423,1
952,1,0,1.03050391,0
953,2,0,1.70894133,0
954,1,0,1.310660579,0
955,0,1,1.037430473,0
956,1,0,0.8263411036,0
957,-1,0,2.133757055,1
958,0,1,1.031244874,0
959,2,0,1.540330765,0
960,0,1,0.6113811778,0
961,1,0,1.749116264,0
962,0,1,1.765110862,0
963,0,1,1.106822262,0
964,0,1,1.707290444,0
965,2,0,1.855024587,0
966,2,0,1.732775966,0
967,0,1,0.8723153376,0
968,2,0,0.9773244929,0
969,0,1,1.105062126,0
970,0,1,0.7487229338,0
971,1,0,0.2498153336,0
