row,true_label,predicted_cluster,distance_to_centroid,is_ground_truth_noise
201,-1,0,1.190649884,1
202,0,1,2.51370977,0
203,0,1,1.387109814,0
204,0,1,0.9706274134,0
205,1,2,1.813186683,0
206,0,1,1.337501278,0
207,0,1,1.570877536,0
208,0,1,1.183929621,0
209,0,1,1.281434255,0
210,0,1,1.847329573,0
211,-2,0,1.249019589,1
212,0,1,0.7480340538,0
213,0,1,1.217360265,0
214,0,1,0.7822379232,0
215,0,1,1.338640601,0
216,0,1,1.134371504,0
217,0,1,1.069805374,0
218,0,1,1.287702253,0
219,0,1,1.459260467,0
220,0,1,1.045032487,0
221,0,1,1.810908337,0
222,0,1,1.69921688,0
223,-2,0,1.490395335,1
224,0,1,1.644463335,0
225,0,1,1.655373758,0
226,0,1,1.062171837,0
227,0,1,1.180722141,0
228,1,2,1.747615481,0
229,0,1,1.357798471,0
230,0,1,0.8695580883,0
231,-2,0,1.473227445,1
232,0,1,1.316256284,0
233,0,1,1.51207517,0
234,0,1,2.078530846,0
235,0,1,2.01611801,0
236,0,1,1.118848206,0
237,1,2,1.697558208,0
238,1,2,0.9183300829,0
239,0,1,1.295706703,0
240,0,1,1.021283424,0
241,0,1,1.270485971,0
242,0,1,1.136490137,0
243,0,1,1.709259078,0
244,0,1,0.7902195358,0
245,0,1,1.805357792,0
246,0,1,2.107812259,0
247,0,1,1.153922534,0
248,1,2,0.9375286717,0
249,-1,1,2.638050127,1
250,1,2,1.65915903,0
251,0,1,1.677681263,0
252,1,2,1.010945818,0
253,1,2,1.916834416,0
254,0,1,1.10072432,0
255,0,1,1.184929025,0
256,1,2,1.357771097,0
257,-1,0,1.38417409,1
258,1,2,0.6166871351,0
259,0,1,1.052646004,0
260,1,2,0.8740697862,0
261,0,1,1.431800943,0
262,1,2,1.10630557,0
263,0,1,1.078293117,0
264,1,2,1.023482085,0
265,-1,1,1.906253921,1
266,0,1,0.9560721875,0
267,-1,0,2.382073075,1
268,0,1,0.9394026814,0
269,0,1,1.221553239,0
270,0,1,1.060091447,0
271,0,1,1.086315815,0
272,0,1,1.023111228,0
273,0,1,1.890698893,0
274,1,2,1.097175399,0
275,0,1,1.071251991,0
276,-1,2,1.812943612,1
277,0,1,0.5141076478,0
278,0,1,1.301723793,0
279,-1,0,2.018165475,1
280,0,1,1.732299366,0
281,0,1,0.9422906068,0
282,0,1,1.109696436,0
283,1,2,1.069987425,0
284,0,1,1.780556935,0
285,0,1,1.134756675,0
286,0,1,1.924657208,0
287,0,1,1.371882024,0
288,0,1,1.124152614,0
289,0,1,1.144414403,0
290,0,1,1.712398917,0
291,0,1,1.241597698,0
292,0,1,1.231794389,0
293,0,1,1.036880879,0
294,1,2,0.671358847,0
295,0,1,1.74341312,0
296,0,1,1.771962175,0
297,0,1,1.943666955,0
298,0,1,1.960289868,0
299,0,1,1.05466095,0
300,-2,1,2.313873374,1
301,0,1,1.852190109,0
302,-1,1,1.658095068,1
303,1,2,0.8930853384,0
304,1,2,0.7152311929,0
305,0,1,1.134705462,0
306,1,2,0.6772141259,0
307,-1,1,1.621574199,1
308,0,1,1.372586717,0
309,-1,1,1.808171603,1
310,0,1,0.8967190457,0
311,0,1,1.051060827,0
312,0,1,1.678024584,0
313,-2,0,1.808799713,1
314,1,2,1.219225904,0
315,0,1,1.522805095,0
316,0,1,1.220320515,0
317,-2,2,1.383121418,1
318,0,1,1.248385555,0
319,0,1,1.062509043,0
320,0,1,1.637959961,0
321,0,1,1.577643711,0
322,1,2,1.118441127,0
323,0,1,1.929200833,0
324,0,1,0.926822384,0
325,1,2,1.386054221,0
326,0,1,1.825181229,0
327,0,1,1.169295526,0
328,1,2,1.064632488,0
329,0,1,0.9581078207,0
330,1,2,1.617915329,0
331,0,1,1.469319973,0
332,0,1,1.232298081,0
333,1,2,1.632543387,0
334,1,2,1.257487246,0
335,1,2,0.9844479602,0
336,0,1,1.389525748,0
337,1,2,1.080065641,0
338,0,1,1.978766939,0
339,1,2,0.7871789883,0
340,-2,2,1.849449868,1
341,0,1,0.9628175233,0
342,0,1,1.815767771,0
343,0,1,0.3636864171,0
344,1,2,1.759850527,0
345,0,1,1.206678972,0
346,-1,0,1.717441656,1
347,0,1,1.255194516,0
348,0,1,1.214396953,0
349,0,1,0.9936304448,0
350,0,1,1.399289984,0
351,0,1,1.614835352,0
352,0,1,1.409481258,0
353,0,1,1.423570394,0
354,0,1,1.828244814,0
355,0,1,2.607235407,0
356,0,1,1.324738184,0
357,0,1,1.141465623,0
358,0,1,1.704775705,0
359,1,2,0.862111894,0
360,-2,2,1.88126809,1
361,0,1,1.822089109,0
362,0,1,0.5826274935,0
363,0,1,0.8514287187,0
364,0,1,1.683725693,0
365,0,1,1.222319047,0
366,0,1,0.6834856191,0
367,0,1,1.252303435,0
368,0,1,1.110265975,0
369,1,2,0.8140176851,0
370,0,1,1.531516475,0
371,0,1,1.141019776,0
372,0,1,1.190305977,0
373,0,1,1.558620177,0
374,1,2,1.017793686,0
375,1,2,1.802225837,0
376,1,2,1.898384252,0
377,1,2,1.896135149,0
378,1,2,1.176066509,0
379,1,2,1.26896776,0
380,0,1,1.78828864,0
381,1,2,1.019292634,0
382,0,1,1.44389763,0
383,1,2,1.066481433,0
384,1,2,1.295817166,0
385,0,1,1.680389621,0
386,1,2,0.9143315212,0
387,0,1,1.853534743,0
388,0,1,2.402420982,0
389,1,2,1.402270318,0
390,1,2,0.9946473579,0
391,0,1,1.338529198,0
392,0,1,1.267358086,0
393,0,1,0.9454300989,0
394,0,1,1.094446205,0
395,0,1,2.004923602,0
396,0,1,1.30630905,0
397,0,1,1.346204612,0
398,0,1,1.129304855,0
399,0,1,1.196988951,0
400,0,1,0.8680653735,0
401,0,1,1.753391021,0
402,0,1,2.025204502,0
403,1,2,1.084621876,0
404,0,1,2.068623766,0
405,0,1,1.355540127,0
406,0,1,0.8406647913,0
407,0,1,0.5107896899,0
408,0,1,1.115965601,0
409,1,2,0.538821752,0
410,0,1,1.267716068,0
411,0,1,0.7644901272,0
412,0,1,1.824261515,0
413,0,1,0.9149101719,0
414,1,2,0.7253499912,0
415,1,2,1.267249863,0
416,1,2,0.9689891639,0
417,1,2,1.069487216,0
418,0,1,1.82337162,0
419,0,1,1.224829489,0
420,0,1,1.158630056,0
421,1,2,1.619700407,0
422,1,2,1.168141168,0
423,1,2,1.123969635,0
424,0,1,1.450712865,0
425,1,2,0.7815892126,0
426,0,1,1.229492631,0
427,0,1,1.439941856,0
428,1,2,1.034542927,0
429,-2,0,2.613815914,1
430,0,1,1.283257459,0
431,-1,2,2.202699011,1
432,0,1,1.253537968,0
433,0,1,0.4842192246,0
434,0,1,1.095637917,0
435,0,1,2.081436346,0
436,1,2,1.275350265,0
437,0,1,0.8294702431,0
438,0,1,1.122827742,0
439,0,1,1.535629578,0
440,0,1,1.313444545,0
441,0,1,1.760437996,0
442,1,2,1.87620561,0
443,0,1,2.273308766,0
444,0,1,1.092021252,0
445,0,1,1.861805261,0
446,0,1,1.444851283,0
447,1,2,1.293163825,0
448,0,1,1.307688951,0
449,0,1,1.353967903,0
450,0,1,1.608827847,0
451,0,1,0.8873761767,0
452,0,1,1.496573963,0
453,-2,0,1.298223079,1
454,0,1,1.495399442,0
455,-2,0,2.414235594,1
456,1,2,0.5606412187,0
457,0,1,1.120937585,0
458,0,1,1.780341108,0
459,0,1,1.436423036,0
460,1,2,1.004061897,0
461,0,1,1.202017399,0
462,0,1,1.50416607,0
463,0,1,1.36507729,0
464,0,1,0.9568994571,0
465,0,1,0.8834975013,0
466,0,1,1.000134074,0
467,0,1,1.599747592,0
468,0,1,0.8196455738,0
469,1,2,1.253325686,0
470,0,1,1.353490206,0
471,0,1,1.772540402,0
472,0,1,1.783667167,0
473,0,1,1.832022552,0
474,1,2,1.355937366,0
475,0,1,1.391433236,0
476,0,1,1.270973208,0
477,0,1,1.450192783,0
478,0,1,1.180000219,0
479,0,1,0.8413125473,0
480,0,1,1.210688177,0
481,0,1,1.637306536,0
482,0,1,0.8443158046,0
483,1,2,1.152178722,0
484,0,1,1.493290509,0
485,0,1,1.596768784,0
486,1,2,1.607462296,0
487,0,1,1.553064801,0
488,1,2,1.63149588,0
489,0,1,1.958280294,0
490,-1,0,1.976015958,1
491,0,1,0.7639062571,0
492,-1,0,2.006185684,1
493,1,2,1.949350506,0
494,0,1,1.244225733,0
495,0,1,1.043968248,0
496,-1,0,2.149233118,1
497,1,2,0.6896799169,0
498,0,1,1.047739398,0
499,1,2,0.8099566699,0
500,0,1,1.051795399,0
501,0,1,1.349457059,0
502,1,2,1.333342283,0
503,-1,1,1.171166156,1
504,0,1,1.655965118,0
505,0,1,0.7640742086,0
506,-2,1,2.083067838,1
507,0,1,1.219851589,0
508,0,1,1.303907063,0
509,1,2,1.001736909,0
510,0,1,0.9979783658,0
511,0,1,1.098860329,0
512,-1,0,2.147915794,1
513,1,2,0.9101468004,0
514,0,1,1.204467909,0
515,1,2,1.60752782,0
516,0,1,1.796626366,0
517,1,2,1.057302706,0
518,0,1,0.5183514436,0
519,0,1,0.9484639522,0
520,0,1,0.9838675966,0
521,0,1,1.305688567,0
522,0,1,0.8984316739,0
523,1,2,1.480915736,0
524,0,1,0.915123774,0
525,0,1,1.275102418,0
526,0,1,1.605180732,0
527,0,1,1.388338969,0
528,1,2,0.9844328509,0
529,0,1,2.15049216,0
530,1,2,0.8310132113,0
531,0,1,1.068843835,0
532,0,1,1.207814837,0
533,0,1,1.740368439,0
534,0,1,1.749358672,0
535,-1,0,2.397010211,1
536,1,2,0.9157602731,0
537,0,1,1.219436145,0
538,1,2,1.916432069,0
539,0,1,1.337975775,0
540,1,2,0.9850566153,0
541,0,1,1.371836692,0
542,-1,0,2.031375511,1
543,1,2,0.3991090495,0
544,1,2,1.844438475,0
545,0,1,1.223920174,0
546,0,1,1.378490252,0
547,1,2,0.3953250759,0
548,0,1,1.205544474,0
549,0,1,1.151187031,0
550,0,1,1.668678607,0
551,0,1,1.207241089,0
552,0,1,1.141960364,0
553,0,1,1.528399082,0
554,0,1,1.101431225,0
555,0,1,2.239059666,0
556,1,2,1.715164225,0
557,0,1,1.849521948,0
558,0,1,1.39920521,0
559,0,1,1.280536008,0
560,1,2,1.414641853,0
561,0,1,1.2497504,0
562,0,1,1.976167943,0
563,-1,0,1.101616921,1
564,0,1,1.196327799,0
565,-2,2,1.269404966,1
566,-1,0,2.32621677,1
567,0,1,0.978986875,0
568,0,1,1.190314889,0
569,0,1,1.413234891,0
570,0,1,2.244653614,0
571,-2,1,1.607043562,1
572,-1,0,2.222784061,1
573,-1,0,2.321082028,1
574,1,2,1.136975984,0
575,0,1,0.6974971269,0
576,0,1,1.193115664,0
577,1,2,1.353963375,0
578,1,2,1.334273888,0
579,-1,0,1.778173036,1
580,0,1,1.390781209,0
581,0,1,1.347918031,0
582,0,1,1.819748541,0
583,0,1,0.5530606193,0
584,0,1,1.126994252,0
585,-1,0,2.249789657,1
586,1,2,1.072278035,0
587,0,1,1.161804657,0
588,0,1,1.995053102,0
589,1,2,1.30320473,0
590,0,1,1.087261033,0
591,0,1,1.787840674,0
592,0,1,1.892718348,0
593,0,1,1.992234628,0
594,1,2,0.6409685309,0
595,1,2,1.007118241,0
596,0,1,1.136219675,0
597,0,1,1.154611593,0
598,0,1,1.798750383,0
599,1,2,1.058649605,0
600,0,1,1.312656534,0
601,0,1,1.193014607,0
602,0,1,1.35056877,0
603,0,1,1.339678927,0
604,0,1,1.775691802,0
605,0,1,1.333261295,0
606,1,2,0.9373580864,0
607,0,1,1.130423234,0
608,1,2,0.5333714596,0
609,0,1,1.789513629,0
610,0,1,1.110498416,0
611,1,2,1.801230886,0
612,0,1,0.9965157582,0
613,0,1,1.151105973,0
614,0,1,1.285270428,0
615,0,1,1.391118429,0
616,0,1,1.021687455,0
617,0,1,1.1153751,0
618,0,1,1.401617332,0
619,0,1,1.112801902,0
620,-1,1,2.718172983,1
621,1,2,1.00730049,0
622,0,1,1.012526249,0
623,1,2,1.249944007,0
624,0,1,0.5936714414,0
625,0,1,1.308167043,0
626,0,1,1.345077451,0
627,0,1,1.151544004,0
628,0,1,1.489651604,0
629,0,1,1.039720268,0
630,0,1,0.8242719298,0
631,1,2,1.70854145,0
632,0,1,1.886217313,0
633,0,1,1.68376087,0
634,0,1,0.8302328957,0
635,1,2,1.620599165,0
636,1,2,0.9386406613,0
637,0,1,1.253769246,0
638,1,2,0.541055208,0
639,0,1,1.072109642,0
640,0,1,0.9867958014,0
641,0,1,1.346473299,0
642,1,2,1.67061811,0
643,0,1,0.5738595908,0
644,0,1,1.481313989,0
645,0,1,1.414611791,0
646,0,1,1.786976951,0
647,0,1,1.892570669,0
648,0,1,1.475896386,0
649,0,1,1.328538839,0
650,0,1,0.9559049311,0
651,-1,2,2.727213318,1
652,0,1,1.986859639,0
653,1,2,0.8010748788,0
654,0,1,1.161304601,0
655,0,1,1.595598835,0
656,0,1,1.048465848,0
657,1,2,0.4658320908,0
658,0,1,0.6629345548,0
659,0,1,1.862200852,0
660,0,1,1.838844382,0
661,0,1,1.174415781,0
662,0,1,1.214553915,0
663,1,2,0.4733816592,0
664,0,1,1.671400437,0
665,0,1,1.337683981,0
666,0,1,1.247478832,0
667,0,1,1.2436999,0
668,1,2,1.749072886,0
669,-1,0,1.391204167,1
670,0,1,1.483691135,0
671,0,1,1.807454166,0
672,0,1,1.234654487,0
673,0,1,1.355675409,0
674,0,1,1.464146195,0
675,0,1,1.527782838,0
676,1,2,1.25449826,0
677,0,1,1.061107599,0
678,1,2,1.401431588,0
679,1,2,1.113187359,0
680,0,1,1.991331928,0
681,0,1,0.9259893317,0
682,1,2,0.8479079047,0
683,0,1,1.919135033,0
684,0,1,1.21681002,0
685,-1,0,1.591352307,1
686,0,1,0.7375954822,0
687,0,1,1.751559145,0
688,1,2,0.9137241902,0
689,0,1,1.198815829,0
690,0,1,1.754792903,0
691,0,1,1.871411175,0
692,0,1,1.256945513,0
693,0,1,1.147591602,0
694,0,1,0.7085985739,0
695,-1,1,2.264480852,1
696,0,1,1.572419043,0
697,0,1,0.7266184099,0
698,0,1,0.7578965239,0
699,0,1,1.285760315,0
700,0,1,0.8641340775,0
701,1,2,1.673857455,0
702,0,1,1.130521594,0
703,0,1,1.215962643,0
704,0,1,1.124639043,0
705,0,1,1.388338923,0
706,0,1,1.156751387,0
707,1,2,1.020196955,0
708,-1,0,2.519036044,1
709,1,2,1.168553778,0
710,0,1,0.8724956871,0
711,0,1,1.223992322,0
712,1,2,1.023048131,0
713,0,1,1.464499747,0
714,-1,0,2.31048652,1
715,0,1,1.148115409,0
716,1,2,1.465646891,0
717,0,1,1.362886904,0
718,0,1,0.6425087659,0
719,1,2,1.308349511,0
720,-1,2,1.319617692,1
721,0,1,1.724865622,0
722,1,2,1.049630701,0
723,0,1,1.291532502,0
724,0,1,1.179470252,0
725,0,1,1.808798278,0
726,1,2,1.127372566,0
727,-2,2,1.910153604,1
728,0,1,2.014237829,0
729,0,1,1.665447467,0
730,-1,1,1.843092418,1
731,0,1,1.392121987,0
732,-2,0,2.303802701,1
733,-1,2,2.3345918,1
734,0,1,1.117089927,0
735,0,1,0.6396903166,0
736,0,1,1.063707013,0
737,0,1,1.138445643,0
738,1,2,1.753495132,0
739,1,2,1.073571056,0
740,0,1,1.00818776,0
741,-1,0,1.58386521,1
742,0,1,1.307812921,0
743,0,1,0.9523461135,0
744,0,1,1.281968755,0
745,0,1,1.795166779,0
746,0,1,1.208222651,0
747,0,1,1.668398451,0
748,-2,2,0.9131411344,1
749,1,2,0.9207110568,0
750,0,1,1.04574315,0
751,1,2,1.334073131,0
752,0,1,1.746083388,0
753,0,1,1.124365309,0
754,0,1,1.75673602,0
755,0,1,1.826872501,0
756,0,1,1.025354934,0
757,0,1,1.022811794,0
758,1,2,0.9546464426,0
759,1,2,1.073890319,0
760,0,1,1.12642958,0
761,1,2,1.065657008,0
762,1,2,1.142433706,0
763,0,1,1.938090495,0
764,0,1,1.667744754,0
765,0,1,1.030632082,0
766,1,2,1.349140825,0
767,0,1,0.9540383573,0
768,0,1,0.7546102584,0
769,-2,1,2.259980737,1
770,-2,0,2.370613357,1
771,0,1,1.117043666,0
772,0,1,1.909968245,0
773,0,1,0.9695906555,0
774,1,2,1.676414878,0
775,-1,1,1.576992965,1
776,0,1,1.223685054,0
777,0,1,1.441787739,0
778,0,1,1.301609989,0
779,0,1,0.3097588052,0
780,-1,2,2.005898729,1
781,1,2,1.000628466,0
782,1,2,1.128128452,0
783,0,1,0.7312884189,0
784,-1,0,1.125008646,1
785,0,1,1.260543929,0
786,0,1,1.636074637,0
787,0,1,0.6517131033,0
788,0,1,1.817664445,0
789,0,1,1.439551369,0
790,1,2,1.668986075,0
791,-1,1,2.91599334,1
792,0,1,1.997107175,0
793,1,2,1.375759813,0
794,0,1,1.103044141,0
795,1,2,0.9490463889,0
796,0,1,1.347451391,0
797,0,1,1.387321561,0
798,1,2,1.643258446,0
799,-1,1,2.224049543,1
800,0,1,0.9598279902,0
801,0,1,1.015755347,0
802,-2,0,2.04925478,1
803,0,1,1.067099761,0
804,0,1,0.9780150609,0
805,0,1,1.761322273,0
806,1,2,0.52399504,0
807,0,1,1.119792553,0
808,0,1,1.176596479,0
809,1,2,1.088824743,0
810,1,2,1.021256039,0
811,0,1,1.525365686,0
812,1,2,1.343079979,0
813,0,1,1.907791411,0
814,0,1,1.266649723,0
815,0,1,1.157788769,0
816,0,1,1.088958047,0
817,0,1,1.978302492,0
818,1,2,1.331949752,0
819,0,1,1.784643107,0
820,0,1,1.232498877,0
821,-1,0,1.478290821,1
822,0,1,1.416131544,0
823,1,2,0.9434074576,0
824,-1,0,1.885629707,1
825,1,2,1.709299103,0
826,1,2,0.6868569319,0
827,0,1,2.239163983,0
828,0,1,1.415266971,0
829,0,1,1.345994224,0
830,0,1,1.101194263,0
831,0,1,1.782034827,0
832,-1,0,2.517979416,1
833,0,1,1.587388471,0
834,0,1,1.200597714,0
835,0,1,1.45513463,0
836,0,1,1.887653408,0
837,0,1,1.480397536,0
838,0,1,0.9696352483,0
839,1,2,1.522810665,0
840,1,2,1.130523104,0
841,1,2,1.784157071,0
842,0,1,1.721805046,0
843,0,1,1.998293501,0
844,-1,0,2.043927033,1
845,0,1,0.9336036174,0
846,1,2,1.012753547,0
847,0,1,1.836050261,0
848,1,2,1.070827904,0
849,0,1,1.13028396,0
850,1,2,1.023923106,0
851,0,1,1.432885797,0
852,0,1,1.842068943,0
853,0,1,1.270767355,0
854,0,1,1.740197921,0
855,0,1,1.566376174,0
856,0,1,1.063488256,0
857,0,1,0.4522184599,0
858,0,1,1.527579399,0
859,0,1,2.003869862,0
860,1,2,0.7197077169,0
861,1,2,0.9664652845,0
862,0,1,1.085905516,0
863,0,1,1.871756274,0
864,0,1,1.074912766,0
865,0,1,1.147839372,0
866,0,1,1.3444576,0
867,0,1,1.12759843,0
868,0,1,1.21527511,0
869,0,1,1.115835167,0
870,0,1,1.139583185,0
871,1,2,0.9439423034,0
872,0,1,1.714007974,0
873,0,1,1.192762906,0
874,0,1,1.422346359,0
875,0,1,1.164527035,0
876,1,2,0.9694722149,0
877,0,1,1.127458289,0
878,0,1,2.022318492,0
879,0,1,1.040528576,0
880,0,1,1.399117814,0
881,0,1,0.9107275573,0
882,-2,0,2.252742781,1
883,0,1,1.153231621,0
884,0,1,1.719835005,0
885,0,1,1.040164787,0
886,1,2,0.9757322017,0
887,0,1,1.238860853,0
888,-1,1,2.28623708,1
889,0,1,1.298717963,0
890,0,1,1.148562317,0
891,0,1,1.197397594,0
892,1,2,1.187699152,0
893,0,1,1.028766663,0
894,0,1,1.298971416,0
895,0,1,1.025246583,0
896,0,1,1.271389879,0
897,1,2,1.030340529,0
898,0,1,0.8928946242,0
899,1,2,1.021247397,0
900,0,1,1.840200659,0
901,0,1,1.883795652,0
902,0,1,1.544947487,0
903,0,1,1.444896251,0
904,0,1,1.048340017,0
905,0,1,1.007127978,0
906,0,1,1.282063667,0
907,0,1,1.277468714,0
908,0,1,1.821723682,0
909,0,1,1.12075195,0
910,0,1,2.369897341,0
911,0,1,1.915573732,0
912,0,1,1.243613878,0
913,1,2,0.700276561,0
914,-2,2,1.68700469,1
915,0,1,1.099912425,0
916,1,2,1.029275739,0
917,0,1,1.260241412,0
918,0,1,1.46675007,0
919,1,2,1.667304931,0
920,0,1,1.372875913,0
921,0,1,1.05900413,0
922,0,1,1.687075083,0
923,-1,1,2.129033626,1
924,0,1,0.9418288557,0
925,-1,0,1.706543324,1
926,0,1,1.446900978,0
927,0,1,1.823480379,0
928,0,1,1.215763146,0
929,0,1,1.449289743,0
930,0,1,1.287234641,0
931,1,2,1.26837331,0
932,0,1,1.017904232,0
933,1,2,0.9998855947,0
934,0,1,1.293870586,0
935,0,1,1.466852323,0
936,0,1,1.889217558,0
937,0,1,1.851122627,0
938,1,2,1.187373829,0
939,0,1,1.352556889,0
940,1,2,0.8806146149,0
941,0,1,1.377719282,0
942,0,1,1.214675836,0
943,0,1,2.053709649,0
944,0,1,1.220781073,0
945,1,2,1.685728508,0
946,0,1,2.010712208,0
947,0,1,1.008853601,0
948,0,1,0.4643637987,0
949,0,1,1.08663925,0
950,0,1,0.965798246,0
951,-1,0,3.201027281,1
952,0,1,0.6015396452,0
953,0,1,1.172146093,0
954,0,1,1.422850469,0
955,1,2,0.5436091909,0
956,0,1,1.361689773,0
957,0,1,0.955194126,0
958,0,1,1.854449525,0
959,0,1,1.225673225,0
960,0,1,1.205300513,0
961,0,1,0.9400748726,0
962,0,1,0.7637129264,0
963,0,1,1.913715144,0
964,-2,2,2.222483295,1
965,-1,0,2.142547158,1
966,-2,0,1.940929688,1
967,1,2,0.9784413502,0
968,0,1,1.190338645,0
969,0,1,1.804362168,0
970,-1,0,2.401667286,1
971,0,1,1.249017562,0
972,0,1,1.873826051,0
973,1,2,0.9245629024,0
974,0,1,1.149288391,0
975,0,1,1.018065269,0
976,0,1,1.199499014,0
